,company,Founded Date,website,Headquarters Location,Industry Groups,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,age,founding_year,org_uuid,snapshot_in_window
331,AEHRA,2022-02-01,https://www.aehra.com/,"Las Vegas, Nevada, United States","Manufacturing, Transportation",1.0,Seed,2022-02-01,4000000.0,Pre-Seed,4000000.0,Private,,,,,,1,2022,11036,False
338,FairX,2019-01-01,https://www.fairx.com,"Chicago, Illinois, United States",,3.0,M&A,2021-04-23,7500000.0,Series B,27500000.0,Private,,,0.0,1.0,,4,2019,11038,False
342,Telos Brands,2021-01-01,https://www.telosbrands.com,"San Francisco, California, United States",Commerce and Shopping,1.0,Seed,2021-09-09,2100000.0,Seed,2100000.0,Private,,,,,,2,2021,11039,False
347,SureImpact,2018-01-01,https://www.sureimpact.com/,"Powell, Ohio, United States","Community and Lifestyle, Internet Services, Software",4.0,Seed,2023-04-06,2000000.0,Seed,3739024.0,Private,,,0.0,1.0,,5,2018,11040,False
359,"nft42, Inc., d/b/a nameless",2021-01-22,https://nft42.com,"Sheridan, Wyoming, United States","Blockchain and Cryptocurrency, Financial Services, Media and Entertainment, Other, Payments, Software",2.0,Seed,2021-10-28,3500000.0,Seed,3660000.0,Private,,,0.0,1.0,,2,2021,11041,False
374,Cura OS,2021-12-31,https://www.curaos.com,"Hammond, Louisiana, United States","Information Technology, Software",2.0,Early Stage Venture,2022-10-01,2500000.0,Series A,3200000.0,Private,,,,,,1,2021,11042,False
376,Qumulex,2018-09-11,https://www.qumulex.com,"Fishers, Indiana, United States","Administrative Services, Content and Publishing, Information Technology, Internet Services, Media and Entertainment, Privacy and Security, Software, Video",1.0,Seed,2019-09-24,2775000.0,Seed,2775000.0,Private,,,,,,5,2018,11043,False
378,Linguado,2019-01-01,https://linguado.com/,"Miami, Florida, United States","Apps, Education, Mobile, Software",1.0,Seed,2021-12-15,1000000.0,Seed,1000000.0,Private,,,,,,4,2019,11044,False
380,Entvin,2022-01-01,https://entvin.com/,"San Francisco, California, United States",Software,1.0,Seed,2022-08-05,500000.0,Pre-Seed,500000.0,Private,,,,,,1,2022,11045,False
387,8muses,2018-01-02,https://8muses.us/,"New York, New York, United States","Community and Lifestyle, Consumer Goods",2.0,Early Stage Venture,2021-10-08,55000000.0,Series A,60000000.0,Private,,,,,,5,2018,11046,False
390,SALT Insure,2021-01-01,https://www.saltinsure.com,"Grapevine, Texas, United States","Financial Services, Software",2.0,Early Stage Venture,2022-05-10,2000000.0,Series A,2250000.0,Private,,,0.0,1.0,,2,2021,11047,False
397,thisapp,2020-11-01,https://www.thisapp.com,"San Francisco, California, United States","Apps, Mobile, Software",3.0,Seed,2021-10-01,1000000.0,Pre-Seed,2225000.0,Private,,,,,,3,2020,11048,False
398,Farm to Flame Energy,2018-01-01,https://ftfenergy.com/,"Syracuse, New York, United States","Energy, Sustainability",5.0,Seed,2023-09-29,,Pre-Seed,125000.0,Private,,,,,,5,2018,11049,False
404,Iron Orchard,2022-01-01,https://www.iron-orchard.com/,"Houston, Texas, United States","Energy, Financial Services, Natural Resources",1.0,Seed,2023-09-29,3000000.0,Seed,3000000.0,Private,,,,,,1,2022,11050,False
405,Vori Health,2020-01-01,https://www.vorihealth.com,"Nashville, Tennessee, United States",Health Care,3.0,Early Stage Venture,2021-07-07,15100000.0,Series A,56250000.0,Private,,,,,,3,2020,11051,False
408,TENNTS,2021-02-02,http://www.tennts.com,"Miami, Florida, United States","Internet Services, Real Estate, Software, Travel and Tourism",3.0,,2023-01-01,570000.0,Undisclosed,800000.0,Private,,,0.0,0.0,,2,2021,11052,False
419,Distribution Depot,2020-01-01,https://ddepot.com,"Brookfield, Wisconsin, United States","Commerce and Shopping, Consumer Electronics, Hardware, Professional Services, Transportation",1.0,Seed,2023-01-25,954041.0,Seed,954041.0,Private,,,,,,3,2020,11053,False
423,Lalabox,2020-01-01,https://lalabox.io/,"Los Angeles, California, United States","Apps, Commerce and Shopping, Content and Publishing, Internet Services, Media and Entertainment, Mobile, Software, Video",1.0,Seed,2021-03-25,2000000.0,Seed,2000000.0,Private,,,,,,3,2020,11054,False
429,OpsHelm,2022-01-01,https://www.opshelm.com,"Seattle, Washington, United States","Information Technology, Privacy and Security, Software",1.0,Seed,2022-11-17,1300000.0,Seed,1300000.0,Private,,,,,,1,2022,11055,False
445,LaunchPoint EPS,2020-06-15,http://www.launchpointeps.com,"Goleta, California, United States","Energy, Government and Military, Information Technology, Science and Engineering",2.0,Seed,2023-05-11,875000.0,Debt Financing,2950000.0,Private,,,8.0,2.0,Generation; Conversion Or Distribution Of Electric Power,3,2020,11056,False
448,EventPipe,2020-01-01,https://www.eventpipe.com,"Louisville, Kentucky, United States","Information Technology, Internet Services",1.0,Seed,2022-08-08,2200000.0,Seed,2200000.0,Private,,,,,,3,2020,11057,False
452,Homegrown,2023-06-01,http://www.joinhomegrown.com,"Atlanta, Georgia, United States","Financial Services, Information Technology",1.0,Seed,2023-06-01,500000.0,Pre-Seed,500000.0,Private,,,,,,0,2023,11058,False
458,xaana.ai,2019-05-29,https://xaana.ai,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",1.0,Seed,2019-06-07,1000000.0,Seed,1000000.0,Private,,,,,,4,2019,11059,False
459,Saltbox,2021-01-01,http://www.saltboxmgmt.com/,"Minneapolis, Minnesota, United States","Consumer Goods, Manufacturing, Other",2.0,Seed,2022-07-18,674999.0,Seed,1724999.0,Private,,,,,,2,2021,11060,False
462,Index,2023-01-01,https://www.index.inc,"San Francisco, California, United States",Software,1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,0,2023,11061,False
465,Ezyhire,2023-01-02,https://ezyhire.com,"San Francisco, California, United States","Data and Analytics, Education, Other, Professional Services, Software",1.0,Seed,2023-02-14,500000.0,Seed,500000.0,Private,,,,,,0,2023,11062,False
475,"TuneHatch, Inc.",2019-09-01,http://tunehatch.com/,"New York, New York, United States","Media and Entertainment, Music and Audio",2.0,Seed,2023-09-28,10000.0,Grant,130000.0,Private,,,,,,4,2019,11063,False
484,Jia Finance,2018-04-01,https://jiafinance.com,"Washington, District of Columbia, United States",Financial Services,2.0,Seed,2022-03-31,5000000.0,Seed,6000000.0,Private,,,,,,5,2018,11064,False
499,NeuraLoom,2019-02-22,https://neuraloom.ai,"New York, New York, United States","Artificial Intelligence, Content and Publishing, Data and Analytics, Media and Entertainment, Science and Engineering, Software, Video",7.0,Seed,2022-01-13,200000.0,Pre-Seed,1150000.0,Private,,,,,,4,2019,11065,False
508,KEF Robotics,2018-01-01,https://www.kefrobotics.com/,"Pittsburgh, Pennsylvania, United States","Hardware, Information Technology, Science and Engineering, Software",1.0,,2022-08-01,1500000.0,Grant,1500000.0,Private,,,,,,5,2018,11066,False
510,CRISPR QC,2021-01-01,https://www.crisprqc.com/,"San Diego, California, United States",Information Technology,2.0,Seed,2023-06-06,,Non-equity Assistance,1600000.0,Private,,,,,,2,2021,11067,False
513,Castled Data,2021-07-30,https://www.castled.io,"Wilmington, Delaware, United States","Data and Analytics, Information Technology, Software",1.0,Seed,2022-03-31,1100000.0,Seed,1100000.0,Private,,,,,,2,2021,11068,False
517,Digital Seat Media,2018-01-01,https://digitalseat.com,"Fort Worth, Texas, United States","Information Technology, Media and Entertainment, Software",2.0,,2022-04-19,1500000.0,Venture - Series Unknown,3601488.0,Private,,,,,,5,2018,11069,False
518,Melt Pharmaceuticals,2019-01-01,https://www.meltpharma.com/,"Needham, Massachusetts, United States",Health Care,2.0,,2023-08-11,17145928.0,Venture - Series Unknown,28145928.0,Private,,,,,,4,2019,11070,False
522,Vella Bioscience,2020-01-01,https://vellabio.com/,"Worcester, Massachusetts, United States",Health Care,2.0,Seed,2021-05-13,7000000.0,Seed,8601504.0,Private,,,4.0,8.0,Medical Or Veterinary Science; Hygiene,3,2020,11071,False
523,Amesten Capital,2018-01-01,https://amesten.capital/,"Virgin, Utah, United States",,1.0,,2022-04-26,9000000.0,Venture - Series Unknown,9000000.0,Private,,,,,,5,2018,11072,False
524,Lebesgue,2019-05-21,https://www.lebesgue.io,"San Francisco, California, United States","Professional Services, Sales and Marketing, Software",1.0,Seed,2020-05-28,520681.0,Seed,520681.0,Private,,,,,,4,2019,11073,False
528,KLOWEN Braces,2019-01-01,https://klowenbraces.com/,"Fort Collins, Colorado, United States",Health Care,3.0,Early Stage Venture,2022-05-20,10500000.0,Series A,16500000.0,Private,,,,,,4,2019,11074,False
535,TaskMagic,2019-04-26,https://taskmagic.com,"Los Angeles, California, United States","Information Technology, Internet Services, Software",2.0,Seed,2020-04-30,100000.0,Pre-Seed,150000.0,Private,,,,,,4,2019,11075,False
536,Sarna,2021-01-01,https://www.sarnafinance.com/,"Chicago, Illinois, United States",Financial Services,2.0,Seed,2022-04-28,1575000.0,Seed,2525000.0,Private,,,,,,2,2021,11076,False
552,Struum,2020-01-01,https://www.struum.com,"Los Angeles, California, United States","Content and Publishing, Media and Entertainment, Video",2.0,Early Stage Venture,2021-11-09,7000000.0,Series A,7000000.0,Private,,,,,,3,2020,11077,False
555,Savology,2019-03-19,https://savology.com,"Lehi, Utah, United States",Financial Services,4.0,Seed,2021-08-20,400000.0,Seed,1650000.0,Private,,,0.0,1.0,,4,2019,11078,False
559,Auditocity,2021-01-01,http://www.auditocity.com,"Fairhope, Alabama, United States","Administrative Services, Professional Services, Software",1.0,Seed,2023-07-25,500000.0,Seed,500000.0,Private,,,,,,2,2021,11079,False
560,Atlantic Fish Company,2020-01-01,https://www.atlanticfish.co,"Raleigh, North Carolina, United States","Biotechnology, Food and Beverage, Science and Engineering, Sustainability",2.0,Seed,2023-01-10,525000.0,Pre-Seed,525000.0,Private,,,,,,3,2020,11080,False
561,Canopy Financial Technology Partners,2020-09-29,https://canopytpr.com,"Old Lyme, Connecticut, United States","Financial Services, Information Technology, Lending and Investments",3.0,Early Stage Venture,2022-03-01,1250000.0,Series A,4750000.0,Private,,,,,,3,2020,11081,False
573,Welz,2021-06-15,https://www.welz.com/,"New York, New York, United States","Health Care, Other",1.0,,2021-08-07,20000000.0,Corporate Round,20000000.0,Private,,,,,,2,2021,11082,False
580,Faeth Therapeutics,2019-01-01,https://www.faeththerapeutics.com,"San Francisco, California, United States","Biotechnology, Health Care, Science and Engineering",4.0,Early Stage Venture,2022-06-30,47000000.0,Series A,67000000.0,Private,,,,,,4,2019,11083,False
581,Shobitam,2019-01-01,https://shobitam.com/,"Seattle, Washington, United States","Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design",1.0,Seed,2022-02-16,1500000.0,Seed,1500000.0,Private,,,,,,4,2019,11084,False
586,Uplify,2019-08-18,https://uplify.app/,"Wilmington, Delaware, United States","Advertising, Content and Publishing, Data and Analytics, Gaming, Media and Entertainment, Sales and Marketing, Software, Video",2.0,Seed,2022-02-01,50000.0,Seed,250000.0,Private,,,,,,4,2019,11085,False
591,Motorenn,2020-06-05,http://www.motorenn.com,"Los Angeles, California, United States","Commerce and Shopping, Transportation",2.0,Seed,2022-02-01,300000.0,Pre-Seed,800000.0,Private,,,0.0,1.0,,3,2020,11086,False
596,Nativ,2018-07-01,https://www.nativ.co/,"New York, New York, United States","Financial Services, Information Technology, Real Estate, Software",1.0,M&A,2021-01-01,3200000.0,Undisclosed,3200000.0,Private,,,,,,5,2018,11088,False
600,UnreadAI,2022-01-01,https://getunread.com,"Miami, Florida, United States","Artificial Intelligence, Data and Analytics, Other, Science and Engineering, Software",1.0,Seed,2023-09-25,35000.0,Seed,35000.0,Private,,,,,,1,2022,11089,False
602,SaaSy Labs,2023-01-30,https://saasylabs.io,"New York, New York, United States",Software,1.0,Seed,2023-03-01,500000.0,Pre-Seed,500000.0,Private,,,,,,0,2023,11090,False
613,Webvar,2023-04-20,https://webvar.com,"Seattle, Washington, United States",Software,1.0,Seed,2023-04-20,250000.0,Pre-Seed,250000.0,Private,,,,,,0,2023,11091,False
627,Bardeen,2020-01-01,https://www.bardeen.ai,"San Francisco, California, United States","Data and Analytics, Information Technology, Software",2.0,Early Stage Venture,2022-06-21,15300000.0,Series A,18800000.0,Private,,,0.0,0.0,,3,2020,11092,False
631,DIA,2021-01-01,https://www.diasensor.com/,"Newark, New Jersey, United States","Health Care, Sports",6.0,Seed,2023-05-02,,Grant,480000.0,Private,,,,,,2,2021,11093,False
641,Galvanize Climate Solutions,2021-01-01,https://galvanizeclimatesolutions.com/,"San Francisco, California, United States",,,,,,,,Private,,,0.0,1.0,,2,2021,11095,False
642,Traitology,2022-01-01,https://www.traitology.ag/,"Raleigh, North Carolina, United States","Biotechnology, Health Care, Science and Engineering",1.0,Seed,2022-12-12,25000000.0,Seed,25000000.0,Private,,,,,,1,2022,11096,False
643,Ecellix,2018-01-01,http://www.ecellix.com,"Seattle, Washington, United States","Biotechnology, Data and Analytics, Design, Energy, Science and Engineering, Sustainability",3.0,,2021-01-01,,Venture - Series Unknown,1005000.0,Private,,,0.0,0.0,,5,2018,11097,False
651,Presults,2021-07-01,https://presults.com,"New York, New York, United States","Administrative Services, Financial Services, Professional Services",1.0,Seed,2022-09-01,700000.0,Seed,700000.0,Private,,,,,,2,2021,11098,False
655,YeshID,2022-01-01,https://www.yeshid.com,"Denver, Colorado, United States","Information Technology, Privacy and Security, Software",1.0,,2022-08-02,5199994.0,Venture - Series Unknown,5199994.0,Private,,,,,,1,2022,11099,False
663,Drawer AI,2021-01-01,https://drawer.ai/,"Palo Alto, California, United States","Artificial Intelligence, Data and Analytics, Real Estate, Science and Engineering, Software",1.0,Seed,2022-01-01,500000.0,Pre-Seed,500000.0,Private,,,,,,2,2021,11100,False
670,Pi Network,2018-01-01,https://minepi.com/,"Palo Alto, California, United States","Apps, Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,,,,,Private,,,,,,5,2018,11101,False
671,Valkyrie,2020-01-01,https://valkyrieinvest.com,"Brentwood, Tennessee, United States","Financial Services, Lending and Investments",1.0,,2022-06-08,11150000.0,Venture - Series Unknown,11150000.0,Private,,,,,,3,2020,11102,False
676,mrgn labs,2020-01-01,https://www.mrgn.ch/,"New York, New York, United States","Blockchain and Cryptocurrency, Other",1.0,Seed,2022-02-23,3000000.0,Seed,3000000.0,Private,,,,,,3,2020,11103,False
679,Fastvan,2018-01-01,http://www.fastvan.com,"Los Angeles, California, United States","Commerce and Shopping, Other, Software, Transportation",4.0,Seed,2018-12-01,200000.0,Pre-Seed,350000.0,Private,,,,,,5,2018,11104,False
682,Scout Distribution,2018-01-01,https://scoutdist.com/,"San Diego, California, United States","Commerce and Shopping, Food and Beverage",4.0,,2021-01-11,1499995.0,Venture - Series Unknown,4772730.0,Private,,,0.0,1.0,,5,2018,11105,False
683,Hitched,2019-03-01,https://tryhitched.com,"Philadelphia, Pennsylvania, United States","Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design, Internet Services",1.0,Seed,2017-10-01,50000.0,Seed,50000.0,Private,,,,,,4,2019,11106,False
690,Moku Foods,2019-01-01,https://mokufoods.com,"Los Angeles, California, United States","Consumer Goods, Food and Beverage",2.0,Seed,2021-05-14,2000000.0,Seed,2000000.0,Private,,,,,,4,2019,11107,False
695,Upbase,2021-09-01,https://upbase.io,"Mansfield, Texas, United States","Information Technology, Software",1.0,Seed,2021-07-01,100000.0,Pre-Seed,100000.0,Private,,,,,,2,2021,11108,False
699,FRACTAL,2018-01-01,https://www.fractaldistributed.com/,"Santa Monica, California, United States","Blockchain and Cryptocurrency, Financial Services, Other",2.0,Seed,2021-04-20,4000000.0,Seed,4000000.0,Private,,,,,,5,2018,11109,False
707,Encora Therapeutics,2018-01-01,https://encoratherapeutics.com,"Boston, Massachusetts, United States","Health Care, Information Technology",5.0,Seed,2020-10-21,,Non-equity Assistance,1700000.0,Private,,,,,,5,2018,11110,False
713,Gloria,2018-01-01,https://www.gloria.app,"San Francisco, California, United States",Sports,3.0,M&A,2021-03-26,3000000.0,Seed,3000000.0,Private,,,,,,5,2018,11111,False
716,"Fog Works, Inc.",2022-02-01,https://fogworks.io,"Cupertino, California, United States","Blockchain and Cryptocurrency, Hardware, Other, Software",1.0,Seed,2022-08-18,3000000.0,Pre-Seed,3000000.0,Private,,,,,,1,2022,11112,False
723,Five Flute,2020-01-01,https://www.fiveflute.com/,"Boulder, Colorado, United States","Manufacturing, Science and Engineering",1.0,Seed,2022-08-09,1200000.0,Pre-Seed,1200000.0,Private,,,,,,3,2020,11113,False
727,Safu Sake,2020-01-01,https://safusake.com/,"San Diego, California, United States","Consumer Goods, Food and Beverage",2.0,Seed,2023-09-21,24631.0,Seed,441631.0,Private,,,0.0,1.0,,3,2020,11114,False
732,Sol Sniper,2021-01-01,https://www.solsniper.xyz,"Los Angeles, California, United States","Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Lending and Investments, Other",1.0,Seed,2022-01-01,1000000.0,Seed,1000000.0,Private,,,,,,2,2021,11115,False
736,House of Wise,2020-12-01,https://houseofwise.co,"Charlotte, North Carolina, United States","Commerce and Shopping, Community and Lifestyle, Consumer Goods, Food and Beverage, Health Care",1.0,Seed,2021-06-15,2000000.0,Seed,2000000.0,Private,,,0.0,1.0,,3,2020,11116,False
744,Pathway Power,2022-01-01,https://www.pathway-power.com/,"San Diego, California, United States","Energy, Natural Resources, Sustainability",1.0,,2022-09-07,36000000.0,Venture - Series Unknown,36000000.0,Private,,,,,,1,2022,11117,False
753,Fraiche,2019-01-01,https://fraiche.io/,"New York, New York, United States",Food and Beverage,2.0,Seed,2021-12-17,2000000.0,Seed,2000000.0,Private,,,0.0,1.0,,4,2019,11118,False
754,Inchfab,2019-01-01,https://www.inchfab.com,"Sunnyvale, California, United States","Hardware, Manufacturing, Science and Engineering",3.0,Seed,2021-02-01,256000.0,Grant,256000.0,Private,,,0.0,1.0,,4,2019,11119,False
759,Black Buffalo 3D,2020-01-01,https://bb3d.io/,"New York, New York, United States","Hardware, Manufacturing, Real Estate, Software",1.0,Seed,2022-02-16,2826000.0,Seed,2826000.0,Private,,,0.0,4.0,Building,3,2020,11122,False
765,Sentry Kiosk,2020-01-01,https://sentryhealth.life/,"Minnetonka, Minnesota, United States","Data and Analytics, Government and Military, Health Care, Professional Services, Software",2.0,,2023-05-11,10622500.0,Venture - Series Unknown,19322500.0,Private,,,,,,3,2020,11123,False
768,Dyrt,2020-04-20,https://www.dyrt.co/,"Los Angeles, California, United States","Food and Beverage, Government and Military, Information Technology, Software, Sustainability",4.0,Seed,2023-04-29,,Pre-Seed,920000.0,Private,,,,,,3,2020,11124,False
774,oPRO.ai,2021-01-01,https://opro.ai,"Houston, Texas, United States","Artificial Intelligence, Data and Analytics, Manufacturing, Science and Engineering, Software",2.0,Seed,2022-08-31,1200000.0,Seed,1450000.0,Private,,,1.0,2.0,,2,2021,11125,False
778,SmartKarrot,2018-01-01,https://www.smartkarrot.com/,"Frisco, Texas, United States","Consumer Electronics, Hardware, Information Technology, Professional Services, Software",3.0,,2021-12-29,1100000.0,Venture - Series Unknown,3100000.0,Private,,,,,,5,2018,11126,False
785,Cozyla,2022-03-01,https://www.cozyla.com,"Morrisville, North Carolina, United States","Consumer Electronics, Hardware, Real Estate",1.0,Seed,2022-11-18,5618135.0,Angel,5618135.0,Private,,,,,,1,2022,11127,False
791,Assure,2021-11-01,https://www.assure.pro,"Denver, Colorado, United States",Financial Services,1.0,Seed,2023-01-04,1400000.0,Seed,1400000.0,Private,,,,,,2,2021,11128,False
792,sovaSage,2020-01-01,https://www.sovasage.com/,"Pittsburgh, Pennsylvania, United States",Health Care,3.0,,2022-06-24,4350000.0,Venture - Series Unknown,5100000.0,Private,,,,,,3,2020,11129,False
794,Anthology,2020-01-01,https://www.anthology.com/,"Boca Raton, Florida, United States",Education,1.0,,2023-01-01,,Venture - Series Unknown,,Private,,,,,,3,2020,11130,False
798,Fortius Metals,2021-06-23,https://www.fortiusmetals.com/,"Boulder, Colorado, United States",Manufacturing,3.0,Seed,2022-12-06,2000000.0,Seed,3650000.0,Private,,,,,,2,2021,11131,False
799,ZAMA Health,2021-07-01,https://zamahealth.com,"Washington, District of Columbia, United States","Food and Beverage, Health Care, Sports",2.0,Seed,2023-02-28,100000.0,Pre-Seed,220000.0,Private,,,0.0,1.0,,2,2021,11132,False
809,Clara Biotech,2018-01-01,https://clarabio.tech,"Lawrence, Kansas, United States","Biotechnology, Science and Engineering",4.0,Seed,2023-01-11,,Non-equity Assistance,1810980.0,Private,,,,,,5,2018,11133,False
810,ELSI Skin Health Inc. (dba Dr. Elsa Jungman),2018-03-06,https://dr-ej.com/,"San Francisco, California, United States","Biotechnology, Consumer Goods, Health Care, Science and Engineering",5.0,Seed,2020-06-30,,Seed,1100000.0,Private,,,0.0,0.0,,5,2018,11134,False
