,company,Founded Date,website,Headquarters Location,Industry Groups,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,age,founding_year,org_uuid,snapshot_in_window
195,Supersocial,2020-01-01,https://www.supersocialinc.com/,"Brooklyn, New York, United States","Gaming, Internet Services, Software",2.0,Seed,2021-09-24,5200000.0,Seed,7114998.0,Private,,,,,,3,2020,4777,False
197,Pro Music Rights,2018-01-31,https://promusicrights.com,"Naples, Florida, United States","Content and Publishing, Media and Entertainment, Music and Audio, Professional Services",1.0,IPO,2022-06-28,5500000.0,Undisclosed,5500000.0,Public,2022-07-19,422600000.0,0.0,0.0,,5,2018,4778,False
198,Rivus Pharmaceuticals,2019-01-01,https://www.rivuspharma.com,"Charlottesville, Virginia, United States","Biotechnology, Health Care, Science and Engineering",2.0,Early Stage Venture,2022-09-22,132000000.0,Series B,167000000.0,Private,,,4.0,0.0,Medical Or Veterinary Science; Hygiene,4,2019,4779,False
204,Galatea Bio,2021-01-01,https://www.galatea.bio/,"Hialeah, Florida, United States","Artificial Intelligence, Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",2.0,Early Stage Venture,2022-11-20,10000000.0,Series A,17000000.0,Private,,,,,,2,2021,4780,False
207,Oort,2021-01-01,https://www.oortech.com/,"Austin, Texas, United States","Blockchain and Cryptocurrency, Financial Services, Hardware, Information Technology, Internet Services, Other, Payments, Software",2.0,Seed,2022-05-12,6200000.0,Seed,6200000.0,Private,,,,,,2,2021,4781,False
208,K4 Mobility,2018-08-01,https://www.k4mobility.com/,"Chicago, Illinois, United States","Internet Services, Media and Entertainment, Transportation",5.0,,2023-05-24,2074993.0,Venture - Series Unknown,19981388.0,Private,,,0.0,2.0,,5,2018,4782,False
211,OrderProtection.com,2021-01-01,https://www.orderprotection.com,"Lehi, Utah, United States",Commerce and Shopping,1.0,Early Stage Venture,2022-10-01,10000000.0,Series A,10000000.0,Private,,,,,,2,2021,4783,False
218,Uprise,2021-01-01,https://uprise.us,"San Francisco, California, United States",Financial Services,1.0,Seed,2022-07-11,1400000.0,Pre-Seed,1400000.0,Private,,,,,,2,2021,4784,False
221,CapitalOS,2022-01-01,https://capitalos.com/,"San Francisco, California, United States","Financial Services, Software",1.0,Seed,2022-06-16,9000000.0,Seed,9000000.0,Private,,,,,,1,2022,4785,False
224,Dust Labs,2022-01-01,https://www.dustlabs.com/,"Santa Monica, California, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1.0,Seed,2022-09-06,7000000.0,Seed,7000000.0,Private,,,,,,1,2022,4786,False
226,HackNotice,2018-02-01,https://hacknotice.com/,"Austin, Texas, United States","Artificial Intelligence, Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",4.0,Early Stage Venture,2022-06-06,7000000.0,Series A,7000000.0,Private,,,0.0,1.0,,5,2018,4787,False
229,Pace,2020-06-02,https://pace.group,"Los Angeles, California, United States","Community and Lifestyle, Health Care, Mobile",3.0,Early Stage Venture,2021-12-16,13000000.0,Series A,14900000.0,Private,,,,,,3,2020,4788,False
230,Proof Diagnostics,2020-01-01,https://www.proofdx.com/,"Cambridge, Massachusetts, United States","Apps, Health Care, Mobile, Other, Software",2.0,Early Stage Venture,2022-04-07,45000000.0,Series A,45000000.0,Private,,,2.0,1.0,,3,2020,4789,False
231,Nowadays,2020-08-25,https://eatnowadays.com/,"San Francisco, California, United States","Food and Beverage, Health Care",3.0,Seed,2022-04-18,7000000.0,Seed,10500000.0,Private,,,,,,3,2020,4790,False
233,Every Body Eat,2018-01-01,https://everybodyeating.com/,"Chicago, Illinois, United States",Food and Beverage,6.0,,2023-10-03,50000.0,Grant,6015000.0,Private,,,,,,5,2018,4791,False
238,Biodock,2020-01-01,https://www.biodock.ai,"Austin, Texas, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",2.0,Seed,2021-03-29,2100000.0,Seed,2100000.0,Private,,,0.0,1.0,,3,2020,4792,False
245,Port3,2022-01-01,https://port3.io/,"Washington, District of Columbia, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",2.0,Seed,2023-08-16,,Seed,3000000.0,Private,,,,,,1,2022,4793,False
248,evaluate.xyz,2021-03-08,https://evaluate.xyz,"Cambridge, Massachusetts, United States","Apps, Blockchain and Cryptocurrency, Commerce and Shopping, Data and Analytics, Financial Services, Other, Payments, Software",3.0,Seed,2022-08-05,,Seed,7291992.0,Private,,,,,,2,2021,4794,False
254,Charma,2018-01-01,https://www.charma.com/,"San Francisco, California, United States","Hardware, Internet Services, Software",3.0,,2022-08-23,6784786.0,Venture - Series Unknown,9584786.0,Private,,,,,,5,2018,4795,False
255,Meemo,2019-02-21,https://www.meemo.ai,"San Francisco, California, United States","Apps, Artificial Intelligence, Data and Analytics, Financial Services, Science and Engineering, Software",1.0,Seed,2020-07-21,10000000.0,Seed,10000000.0,Private,,,,,,4,2019,4796,False
268,IndyKite,2021-01-01,https://www.indykite.com/,"San Francisco, California, United States","Information Technology, Privacy and Security",2.0,Seed,2022-02-07,8000000.0,Seed,10500000.0,Private,,,,,,2,2021,4797,False
269,Troy Medicare,2019-01-01,http://troymedicare.com,"Charlotte, North Carolina, United States","Data and Analytics, Financial Services, Health Care, Information Technology",5.0,,2022-02-04,10000000.0,Debt Financing,36604331.0,Private,,,,,,4,2019,4798,False
274,Evergreen Renewables,2021-10-01,https://www.ever.green,"Seattle, Washington, United States","Energy, Information Technology, Sustainability",2.0,Seed,2023-03-27,6100000.0,Seed,11812965.0,Private,,,0.0,3.0,,2,2021,4799,False
277,Fillogic,2018-01-01,https://fillogic.com,"New York, New York, United States","Commerce and Shopping, Transportation",3.0,,2023-01-01,,Venture - Series Unknown,2635000.0,Private,,,,,,5,2018,4800,False
285,Lantern,2021-01-01,https://www.withlantern.com,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Sales and Marketing, Science and Engineering, Software",1.0,Seed,2023-07-12,6800000.0,Seed,6800000.0,Private,,,,,,2,2021,4801,False
294,Jot,2020-01-01,https://jot.co/,"Boulder, Colorado, United States",Food and Beverage,1.0,,2023-01-03,5999976.0,Venture - Series Unknown,5999976.0,Private,,,,,,3,2020,4802,False
296,Upstream App,2019-01-01,https://upstreamapp.com/,"New York, New York, United States",,4.0,Early Stage Venture,2022-03-09,12500000.0,Series A,16000000.0,Private,,,,,,4,2019,4803,False
299,Base,2019-12-01,https://get-base.com,"New York, New York, United States",Health Care,4.0,,2023-03-01,2500000.0,Undisclosed,5950000.0,Private,,,0.0,0.0,,4,2019,4804,False
302,Arch,2022-01-01,https://www.archlending.com/,"New York, New York, United States","Financial Services, Lending and Investments",1.0,Seed,2023-01-18,2750000.0,Seed,2750000.0,Private,,,,,,1,2022,4805,False
310,Humantic AI,2019-01-01,https://www.humantic.ai/,"Palo Alto, California, United States","Administrative Services, Artificial Intelligence, Data and Analytics, Science and Engineering, Software",1.0,Seed,2022-04-24,1500000.0,Angel,1500000.0,Private,,,,,,4,2019,4806,False
324,BAMF Health,2018-01-01,https://www.bamfhealth.com,"Grand Rapids, Michigan, United States","Artificial Intelligence, Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",2.0,Early Stage Venture,2022-01-24,,Series B,5000000.0,Private,,,,,,5,2018,4807,False
328,BetMGM,2018-01-01,https://www.betmgminc.com/,"Jersey City, New Jersey, United States","Gaming, Sports",1.0,Seed,2022-10-28,25100.0,Seed,25100.0,Private,,,0.0,6.0,,5,2018,4808,False
332,ThinkOrbital,2021-01-01,https://www.thinkorbital.com,"Denver, Colorado, United States","Hardware, Manufacturing, Science and Engineering, Software, Transportation",4.0,Seed,2023-05-18,250000.0,Grant,2395000.0,Private,,,,,,2,2021,4809,False
342,Javy Coffee,2020-10-01,https://www.javycoffee.com/,"New York, New York, United States",Food and Beverage,2.0,Early Stage Venture,2023-03-01,4700000.0,Series A,9350000.0,Private,,,,,,3,2020,4810,False
343,ConverzAI,2019-11-01,https://www.converzai.com ,"Seattle, Washington, United States","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",1.0,Seed,2022-10-22,5000000.0,Seed,5000000.0,Private,,,,,,4,2019,4811,False
346,Visionular,2018-07-01,https://www.visionular.com/,"Los Altos, California, United States","Content and Publishing, Internet Services, Media and Entertainment, Software, Video",2.0,Early Stage Venture,2021-05-12,5500000.0,Series A,8900000.0,Private,,,,,,5,2018,4812,False
354,Taelor,2021-01-01,https://taelor.style/,"San Francisco, California, United States","Clothing and Apparel, Commerce and Shopping, Design, Other",2.0,Seed,2022-04-28,2300000.0,Pre-Seed,2300000.0,Private,,,,,,2,2021,4813,False
355,Soil Connect,2018-03-01,https://www.soilconnect.com/#/home,"New York, New York, United States","Commerce and Shopping, Real Estate, Software",6.0,,2023-01-05,5578364.0,Venture - Series Unknown,9543513.0,Private,,,,,,5,2018,4814,False
357,OnScale,2018-01-01,http://onscale.com,"Redwood City, California, United States","Consumer Electronics, Hardware, Software",5.0,M&A,2021-07-27,,Convertible Note,23000000.0,Private,,,8.0,3.0,Computing; Calculating,5,2018,4815,False
358,Orange Comet,2021-04-01,https://orangecomet.com,"Los Angeles, California, United States",Media and Entertainment,1.0,,2023-03-01,7000000.0,Venture - Series Unknown,7000000.0,Private,,,0.0,0.0,,2,2021,4816,False
364,Awning,2020-01-01,https://www.awning.com,"San Francisco, California, United States","Financial Services, Real Estate",1.0,Seed,2021-09-23,9300000.0,Seed,9300000.0,Private,,,,,,3,2020,4817,False
368,ModifyHealth,2018-01-01,https://www.modifyhealth.com/,"Alpharetta, Georgia, United States","Food and Beverage, Health Care, Sports, Sustainability, Transportation",3.0,Early Stage Venture,2023-01-10,10000000.0,Series B,14000000.0,Private,,,0.0,1.0,,5,2018,4818,False
376,Voltage Park,2023-01-01,https://voltagepark.com/,"Berkeley, California, United States","Artificial Intelligence, Data and Analytics, Internet Services, Software",1.0,,2023-11-01,500000000.0,Undisclosed,500000000.0,Private,,,,,,0,2023,4819,False
379,Nitrility,2021-11-05,https://www.nitrility.com,"New York, New York, United States","Blockchain and Cryptocurrency, Commerce and Shopping, Internet Services, Other, Software",5.0,Seed,2023-08-21,50000.0,Pre-Seed,350000.0,Private,,,,,,2,2021,4820,False
383,Planera,2021-11-01,https://www.planera.io/,"Pleasanton, California, United States","Information Technology, Real Estate, Software",1.0,Seed,2023-05-17,5400000.0,Seed,5400000.0,Private,,,0.0,0.0,,2,2021,4821,False
385,SnoFox Sciences,2020-01-01,https://snofox.com/,"New York, New York, United States","Data and Analytics, Energy, Information Technology",2.0,Seed,2023-04-06,4500000.0,Seed,5700000.0,Private,,,,,,3,2020,4822,False
386,Mi Terro,2018-10-02,https://www.miterro.com,"City Of Industry, California, United States","Administrative Services, Biotechnology, Clothing and Apparel, Community and Lifestyle, Consumer Goods, Design, Science and Engineering, Sustainability",7.0,,2022-03-02,1500000.0,Venture - Series Unknown,2100000.0,Private,,,1.0,1.0,"Foods Or Foodstuffs; Their Treatment, Not Covered By Other Classes",5,2018,4823,False
395,Mandolin,2020-01-01,https://www.mandolin.com/,"Indianapolis, Indiana, United States","Information Technology, Internet Services, Media and Entertainment, Music and Audio",2.0,Early Stage Venture,2021-06-30,12000000.0,Series A,17000000.0,Private,,,0.0,1.0,,3,2020,4824,False
398,Sportsbox AI,2020-01-01,https://www.sportsbox.ai,"Bellevue, Washington, United States","Artificial Intelligence, Data and Analytics, Hardware, Mobile, Science and Engineering, Software, Sports",1.0,Seed,2022-08-04,5500000.0,Seed,5500000.0,Private,,,6.0,0.0,Computing; Calculating,3,2020,4825,False
399,Synatic,2018-01-01,http://www.synatic.com,"Newark, Delaware, United States","Data and Analytics, Software",3.0,Seed,2022-12-05,2500000.0,Seed,4500000.0,Private,,,0.0,1.0,,5,2018,4826,False
400,Murmur,2020-08-17,https://www.murmur.com,"Denver, Colorado, United States","Information Technology, Other, Software",3.0,Seed,2022-11-23,8000000.0,Seed,9800000.0,Private,,,0.0,0.0,,3,2020,4827,False
416,Spoak,2018-01-01,https://spoak.com,"Jackson, Wyoming, United States","Design, Real Estate, Software",1.0,,2022-04-24,3144992.0,Venture - Series Unknown,3144992.0,Private,,,,,,5,2018,4828,False
429,LoudCrowd,2019-01-01,https://www.loudcrowd.com,"Austin, Texas, United States","Consumer Electronics, Data and Analytics, Hardware, Software",4.0,Early Stage Venture,2022-10-06,5000000.0,Series A,9215000.0,Private,,,1.0,0.0,Computing; Calculating,4,2019,4829,False
431,Initial Therapeutics,2020-01-01,https://initialtx.com,"South San Francisco, California, United States","Biotechnology, Health Care, Science and Engineering",2.0,Early Stage Venture,2023-05-01,75000000.0,Series A,78800000.0,Private,,,0.0,0.0,,3,2020,4830,False
433,Soley Therapeutics,2018-01-01,https://soleytherapeutics.com,"San Francisco, California, United States","Biotechnology, Health Care, Science and Engineering",1.0,,2020-12-18,20000000.0,Venture - Series Unknown,20000000.0,Private,,,0.0,0.0,,5,2018,4831,False
441,KyckGlobal,2018-01-01,https://kyckglobal.com,"Atlanta, Georgia, United States","Financial Services, Payments, Software",2.0,M&A,2022-09-13,4036663.0,Venture - Series Unknown,12036663.0,Private,,,0.0,1.0,,5,2018,4832,False
442,TPG Rise Climate Fund,2021-01-01,https://therisefund.com/tpgriseclimate,"San Francisco, California, United States","Financial Services, Lending and Investments",1.0,,2022-04-22,,Venture - Series Unknown,,Private,,,,,,2,2021,4833,False
444,Sounder.fm,2019-01-01,https://sounder.fm/,"New York, New York, United States","Artificial Intelligence, Data and Analytics, Internet Services, Media and Entertainment, Music and Audio, Science and Engineering, Software",3.0,Early Stage Venture,2022-02-17,7700000.0,Series A,11650000.0,Private,,,,,,4,2019,4834,False
457,Happy Cabbage Analytics,2019-01-01,https://www.happycabbage.io/,"San Francisco, California, United States","Community and Lifestyle, Data and Analytics, Food and Beverage, Health Care, Information Technology, Software",5.0,,2023-08-30,2000000.0,Venture - Series Unknown,4500000.0,Private,,,,,,4,2019,4835,False
460,Aviz Networks,2019-06-30,http://www.aviznetworks.com,"San Jose, California, United States","Information Technology, Software",1.0,Seed,2022-04-26,4000000.0,Seed,4000000.0,Private,,,,,,4,2019,4836,False
462,Seasats,2020-01-01,https://seasats.com/,"San Diego, California, United States","Artificial Intelligence, Consumer Electronics, Consumer Goods, Data and Analytics, Government and Military, Hardware, Science and Engineering, Software",5.0,Seed,2022-10-19,10000000.0,Seed,10010000.0,Private,,,,,,3,2020,4837,False
464,Koffie Financial,2019-01-01,https://getkoffie.com,"Wilmington, Delaware, United States","Financial Services, Transportation",3.0,Early Stage Venture,2022-07-19,11000000.0,Series A,15500000.0,Private,,,,,,4,2019,4838,False
469,Electriphi,2018-01-01,https://www.electriphi.ai,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Energy, Science and Engineering, Software, Transportation",1.0,M&A,2020-02-20,3500000.0,Seed,3500000.0,Private,,,4.0,1.0,Signalling,5,2018,4839,False
473,Gamma.io,2021-11-29,https://gamma.io,"San Francisco, California, United States","Blockchain and Cryptocurrency, Commerce and Shopping, Financial Services, Internet Services, Other, Payments, Software",1.0,,2023-05-04,8083944.0,Venture - Series Unknown,8083944.0,Private,,,,,,2,2021,4840,False
474,Fabi.ai,2023-03-01,https://www.fabi.ai/,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",1.0,Seed,2023-04-28,3000000.0,Seed,3000000.0,Private,,,,,,0,2023,4841,False
475,EVOLECTRIC INCORPORATED,2019-01-01,https://evolectricnow.com,"Long Beach, California, United States",,4.0,,2023-09-12,15000000.0,Venture - Series Unknown,15000000.0,Private,,,,,,4,2019,4842,False
476,DevDynamics,2022-01-01,https://devdynamics.ai/,"Wilmington, Delaware, United States","Data and Analytics, Software",1.0,Seed,2023-09-11,600416.0,Seed,600416.0,Private,,,,,,1,2022,4843,False
494,Zirtue,2019-03-12,https://www.zirtue.com,"Dallas, Texas, United States","Apps, Financial Services, Mobile, Payments, Software",5.0,Seed,2021-07-19,,Seed,4100000.0,Private,,,1.0,0.0,Computing; Calculating,4,2019,4844,False
496,AutoSled,2019-01-01,https://www.autosled.com,"Rockville, Maryland, United States","Apps, Commerce and Shopping, Information Technology, Software, Transportation",2.0,Early Stage Venture,2022-03-09,5000000.0,Series A,7500000.0,Private,,,,,,4,2019,4845,False
499,Umbrage,2019-01-01,http://umbrage.com,"Houston, Texas, United States","Professional Services, Software, Transportation",1.0,M&A,2021-03-23,2000000.0,Seed,2000000.0,Private,,,,,,4,2019,4846,False
501,Syntegra,2019-10-04,https://www.syntegra.io,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",2.0,Seed,2021-08-20,,Seed,5625000.0,Private,,,,,,4,2019,4847,False
502,Revvo,2018-01-01,https://www.revvo.ai/,"San Mateo, California, United States","Artificial Intelligence, Data and Analytics, Hardware, Internet Services, Science and Engineering, Software, Transportation",4.0,Seed,2022-05-13,6000000.0,Seed,10000000.0,Private,,,2.0,2.0,Vehicles In General,5,2018,4848,False
509,Starling Medical,2019-05-01,http://www.starlingmedical.com,"Houston, Texas, United States",Health Care,5.0,Seed,2023-01-27,3400000.0,Seed,3730988.0,Private,,,2.0,0.0,Medical Or Veterinary Science; Hygiene,4,2019,4849,False
511,Bachan's,2019-01-01,https://bachans.com,"Sebastopol, California, United States",Food and Beverage,3.0,Early Stage Venture,2022-09-08,13000000.0,Series A,17000000.0,Private,,,0.0,10.0,,4,2019,4850,False
514,Gamelancer,2020-01-01,http://www.gamelancer.com,"West Hollywood, California, United States","Community and Lifestyle, Gaming, Internet Services, Media and Entertainment, Sales and Marketing",2.0,M&A,2022-12-16,991345.0,Seed,1791345.0,Public,2023-07-19,,,,,3,2020,4851,False
518,Plena Data,2018-01-01,https://plena.io,"Orem, Utah, United States","Artificial Intelligence, Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",3.0,Early Stage Venture,2021-10-14,10000000.0,Series A,11500000.0,Private,,,,,,5,2018,4852,False
521,Cyvatar.ai,2019-07-15,https://cyvatar.ai/,"Irvine, California, United States",,2.0,Early Stage Venture,2021-06-11,9000000.0,Series A,12000000.0,Private,,,0.0,4.0,,4,2019,4853,False
522,Pyxus,2018-01-01,https://www.pyxus.com/,"Morrisville, North Carolina, United States","Agriculture and Farming, Commerce and Shopping, Manufacturing",2.0,IPO,2023-01-05,280843751.0,Post-IPO Debt,380843751.0,Public,2020-09-11,,0.0,3.0,,5,2018,4854,False
524,Sproutt Insurance,2018-01-01,https://sproutt.com/,"Hartford, Connecticut, United States","Artificial Intelligence, Data and Analytics, Financial Services, Science and Engineering, Software",2.0,Early Stage Venture,2021-09-14,26000000.0,Series B,38000000.0,Private,,,,,,5,2018,4855,False
525,Givingli,2019-01-01,https://www.givingli.com,"Los Angeles, California, United States","Apps, Commerce and Shopping, Financial Services, Mobile, Software",2.0,Early Stage Venture,2022-09-06,10000000.0,Series A,14000000.0,Private,,,,,,4,2019,4856,False
526,Violet Labs,2022-01-24,https://www.violetlabs.com,"San Francisco, California, United States","Hardware, Health Care, Science and Engineering, Software, Transportation",2.0,Seed,2023-04-18,,Non-equity Assistance,4000000.0,Private,,,,,,1,2022,4857,False
528,Ozlo Sleep,2022-01-01,https://ozlosleep.com,"Northborough, Massachusetts, United States","Consumer Electronics, Consumer Goods, Hardware",1.0,Early Stage Venture,2023-08-03,10000000.0,Series A,10000000.0,Private,,,,,,1,2022,4858,False
534,OWL Autonomous Imaging,2018-09-18,https://www.owlai.us,"Fairport, New York, United States","Artificial Intelligence, Data and Analytics, Hardware, Science and Engineering, Software, Transportation",7.0,Early Stage Venture,2022-01-25,15000000.0,Series A,16223319.0,Private,,,11.0,2.0,Electric Communication Technique,5,2018,4859,False
544,Graphite Systems,2018-01-01,https://www.graphiteconnect.com/,"Lehi, Utah, United States","Other, Professional Services, Software, Transportation",1.0,,2019-04-25,2999999.0,Venture - Series Unknown,2999999.0,Private,,,,,,5,2018,4860,False
550,Longbow,2019-08-01,https://longbow.security,"Austin, Texas, United States","Information Technology, Privacy and Security, Software",2.0,Seed,2022-08-01,5000000.0,Seed,7500000.0,Private,,,,,,4,2019,4861,False
555,Actual,2018-01-01,https://www.actualhq.com,"Oakland, California, United States","Information Technology, Software",2.0,Seed,2022-02-17,5000000.0,Seed,5000000.0,Private,,,,,,5,2018,4862,False
556,Deciduous Therapeutics,2018-01-01,https://www.deciduoustx.com/,"San Francisco, California, United States","Biotechnology, Health Care, Science and Engineering",4.0,Seed,2022-12-31,10000000.0,Seed,16500000.0,Private,,,1.0,0.0,Medical Or Veterinary Science; Hygiene,5,2018,4863,False
565,Orange Charger,2020-01-01,https://www.orangecharger.com,"Redwood City, California, United States","Energy, Sustainability, Transportation",1.0,Seed,2023-01-24,2500000.0,Pre-Seed,2500000.0,Private,,,,,,3,2020,4864,False
570,Heyday,2021-01-01,https://heyday.xyz,"San Francisco, California, United States","Administrative Services, Artificial Intelligence, Data and Analytics, Information Technology, Other, Science and Engineering, Software",2.0,Seed,2022-06-28,6500000.0,Seed,6500000.0,Private,,,,,,2,2021,4865,False
572,Videowise,2021-01-01,https://www.videowise.com/,"Dover, Delaware, United States","Commerce and Shopping, Sales and Marketing, Software",1.0,Seed,2023-03-27,3000000.0,Seed,3000000.0,Private,,,,,,2,2021,4866,False
574,Dorian,2018-10-01,https://dorian.live/,"San Francisco, California, United States","Apps, Content and Publishing, Media and Entertainment, Mobile, Software",3.0,Early Stage Venture,2022-03-17,14000000.0,Series A,19250000.0,Private,,,,,,5,2018,4867,False
575,AEYE Health,2018-06-01,https://www.aeyehealth.com/,"New York, New York, United States","Artificial Intelligence, Data and Analytics, Hardware, Health Care, Information Technology, Science and Engineering, Software",2.0,Seed,2022-01-01,10000000.0,Seed,10000000.0,Private,,,1.0,1.0,Computing; Calculating,5,2018,4868,False
580,Kokomo 24/7,2018-04-01,https://www.kokomo247.com,"Northbrook, Illinois, United States","Administrative Services, Apps, Education, Government and Military, Internet Services, Mobile, Professional Services, Software",3.0,,2023-05-10,4121250.0,Corporate Round,4601250.0,Private,,,0.0,5.0,Computing; Calculating,5,2018,4869,False
583,ArenaCX,2020-09-15,https://www.arenacx.com/,"Raleigh, North Carolina, United States","Other, Professional Services",3.0,Seed,2022-12-01,4192172.0,Seed,6192172.0,Private,,,0.0,1.0,,3,2020,4870,False
584,GigaStar,2022-01-01,https://gigastar.io/,"Chicago, Illinois, United States","Blockchain and Cryptocurrency, Financial Services, Internet Services, Media and Entertainment, Other, Payments, Software",2.0,Seed,2023-03-16,4800000.0,Seed,8050000.0,Private,,,,,,1,2022,4871,False
586,Alula Holdings,2018-01-01,https://alula.com,"Saint Paul, Minnesota, United States","Consumer Electronics, Design, Privacy and Security, Real Estate",2.0,,2021-01-03,13000000.0,Debt Financing,28000000.0,Private,,,,,,5,2018,4872,False
587,SlashID,2021-01-01,https://www.slashid.dev,"Chicago, Illinois, United States","Data and Analytics, Privacy and Security, Software",1.0,Seed,2022-11-07,8500000.0,Seed,8500000.0,Private,,,,,,2,2021,4873,False
589,Brale,2022-01-01,https://brale.xyz,"Des Moines, Iowa, United States","Blockchain and Cryptocurrency, Other",1.0,Seed,2023-02-22,11100000.0,Pre-Seed,11100000.0,Private,,,0.0,0.0,,1,2022,4874,False
600,Builtfirst,2020-10-01,https://builtfirst.com,"San Francisco, California, United States","Commerce and Shopping, Other, Software",1.0,Seed,2021-12-20,3750000.0,Pre-Seed,3750000.0,Private,,,,,,3,2020,4875,False
602,FLOWER CO,2018-05-01,https://flowercompany.com,"Arcata, California, United States","Administrative Services, Community and Lifestyle, Consumer Goods, Food and Beverage, Health Care",5.0,Early Stage Venture,2021-12-21,16000000.0,Series A,18950000.0,Private,,,,,,5,2018,4876,False
605,RegScale,2021-09-24,https://regscale.com,"Mclean, Virginia, United States","Professional Services, Software",2.0,Early Stage Venture,2022-08-02,20000000.0,Series A,21500000.0,Private,,,,,,2,2021,4877,False
607,Ten To One Rum,2018-01-01,https://www.tentoonerum.com/,"New York, New York, United States",Food and Beverage,5.0,,2023-09-13,1000000.0,Venture - Series Unknown,8300000.0,Private,,,0.0,3.0,,5,2018,4878,False
614,Spill,2022-01-01,https://www.spill-app.com/,"Los Angeles, California, United States","Apps, Internet Services, Media and Entertainment, Mobile, Software",1.0,Seed,2023-01-30,2750000.0,Pre-Seed,2750000.0,Private,,,,,,1,2022,4879,False
618,Kale,2021-06-10,http://kalecard.com/,"New York, New York, United States","Content and Publishing, Internet Services, Media and Entertainment, Sales and Marketing",2.0,Seed,2022-03-21,3750000.0,Seed,3900000.0,Private,,,,,,2,2021,4880,False
619,Recora Health,2020-01-01,https://recorahealth.com,"New York, New York, United States",Health Care,3.0,Early Stage Venture,2022-03-21,20000000.0,Series A,22399983.0,Private,,,0.0,0.0,,3,2020,4881,False
627,Revere VC,2020-04-01,https://www.reverevc.com/,"San Francisco, California, United States","Data and Analytics, Design, Financial Services, Lending and Investments",2.0,Seed,2022-05-31,4170000.0,Seed,5520000.0,Private,,,,,,3,2020,4882,False
628,Blair,2019-02-01,https://joinblair.com/,"San Francisco, California, United States","Education, Financial Services",3.0,Seed,2021-05-07,6300000.0,Seed,107400000.0,Private,,,,,,4,2019,4883,False
629,Hello Divorce,2018-01-01,https://hellodivorce.com,"Alameda, California, United States","Administrative Services, Financial Services, Media and Entertainment, Professional Services",3.0,,2023-06-10,,Venture - Series Unknown,5250000.0,Private,,,,,,5,2018,4884,False
630,Air Mail,2019-01-01,https://airmail.news/,"New York, New York, United States","Content and Publishing, Media and Entertainment",2.0,Early Stage Venture,2021-12-14,17000000.0,Series B,32000000.0,Private,,,0.0,3.0,,4,2019,4885,False
635,Mainfactor,2020-03-03,https://www.mainfactor.com,"Philadelphia, Pennsylvania, United States","Commerce and Shopping, Sales and Marketing",2.0,,2021-09-22,65000000.0,Debt Financing,69000000.0,Private,,,0.0,1.0,,3,2020,4886,False
637,Roomie,2022-06-01,https://roomie.com/,"New York, New York, United States","Commerce and Shopping, Design, Real Estate",5.0,,2022-10-28,4099999.0,Venture - Series Unknown,4099999.0,Private,,,1.0,0.0,"Furniture,Domestic Articles Or Appliances; Coffee Mills; Spice Mills",1,2022,4887,False
638,Loupe,2020-01-01,https://www.loupetheapp.com/,"Miami, Florida, United States","Apps, Commerce and Shopping, Mobile, Software, Sports",3.0,Early Stage Venture,2021-06-10,12000000.0,Series A,15110000.0,Private,,,0.0,2.0,,3,2020,4888,False
639,Ubiquitous Influencer Marketing,2021-04-01,https://www.ubiquitousinfluence.com/,"Los Angeles, California, United States","Data and Analytics, Sales and Marketing",1.0,Seed,2021-12-21,5000000.0,Seed,5000000.0,Private,,,,,,2,2021,4889,False
641,Cartiga,2021-01-01,https://www.cartiga.com/,"New York, New York, United States",Financial Services,2.0,,2022-04-13,30000000.0,Debt Financing,30000000.0,Private,,,0.0,0.0,,2,2021,4890,False
642,HELIXintel,2020-01-01,https://app.helixintel.com/home,"Buffalo, New York, United States","Commerce and Shopping, Manufacturing, Other, Real Estate, Science and Engineering, Software",4.0,Early Stage Venture,2023-06-12,,Series A,6700000.0,Private,,,,,,3,2020,4891,False
650,Character Biosciences,2018-01-01,https://characterbio.com,"Jersey City, New Jersey, United States","Biotechnology, Health Care, Science and Engineering",3.0,Early Stage Venture,2022-05-17,18000000.0,Series A,27000000.0,Private,,,0.0,0.0,,5,2018,4892,False
