,company,Founded Date,website,Headquarters Location,Industry Groups,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,age,founding_year,org_uuid,snapshot_in_window
675,Tuney,2020-01-01,https://www.tuney.io,"Los Angeles, California, United States","Media and Entertainment, Music and Audio, Video",2.0,Seed,2023-03-15,1100000.0,Pre-Seed,1360000.0,Private,,,,,,3,2020,8745,False
679,Carefeed,2020-01-01,https://carefeed.com/,"Cincinnati, Ohio, United States",Health Care,4.0,Seed,2022-08-02,3000000.0,Seed,3000000.0,Private,,,0.0,2.0,,3,2020,8746,False
686,SecondSight,2019-01-01,https://www.secondsight.ai/,"Bloomington, Indiana, United States","Financial Services, Information Technology, Privacy and Security, Professional Services, Sales and Marketing, Software",2.0,Seed,2023-06-09,,Seed,3000000.0,Private,,,0.0,0.0,,4,2019,8747,False
688,BeLeaf Medical,2018-01-01,https://www.beleafmedical.com,"Earth City, Missouri, United States","Community and Lifestyle, Food and Beverage, Health Care, Manufacturing",2.0,,2021-08-31,23000000.0,Debt Financing,25040000.0,Private,,,0.0,0.0,,5,2018,8748,False
689,MyMeta,2019-10-22,http://www.mymetasoftware.com,"Miami, Florida, United States","Information Technology, Software",1.0,,2022-10-28,2000000.0,Venture - Series Unknown,2000000.0,Private,,,0.0,2.0,,4,2019,8749,False
693,OpenEyes,2020-01-01,https://www.openeyes-insurance.com/,"Austin, Texas, United States",Financial Services,2.0,Early Stage Venture,2023-02-14,18000000.0,Series A,23000000.0,Private,,,,,,3,2020,8750,False
695,Blindspot,2018-01-04,https://www.seeblindspot.com,"New York, New York, United States","Advertising, Data and Analytics, Hardware, Other, Sales and Marketing, Software",3.0,Seed,2022-11-15,,Seed,1000000.0,Private,,,,,,5,2018,8751,False
699,Native AI,2018-01-01,https://www.gonative.ai,"New York, New York, United States","Artificial Intelligence, Biotechnology, Consumer Goods, Data and Analytics, Food and Beverage, Science and Engineering, Software",4.0,Seed,2023-04-06,3500000.0,Seed,5700000.0,Private,,,0.0,3.0,,5,2018,8752,False
703,Glimpse,2021-04-01,http://www.glimpsehere.com,"Brooklyn, New York, United States","Artificial Intelligence, Data and Analytics, Design, Information Technology, Software",3.0,Seed,2023-08-04,500000.0,Seed,900000.0,Private,,,,,,2,2021,8753,False
710,Journify,2022-09-01,https://www.journify.io,"San Francisco, California, United States","Commerce and Shopping, Data and Analytics, Information Technology, Software",1.0,Seed,2023-04-03,1000000.0,Pre-Seed,1000000.0,Private,,,,,,1,2022,8754,False
730,Per Diem,2021-01-01,https://tryperdiem.com,"Brooklyn, New York, United States",Commerce and Shopping,1.0,Seed,2021-04-21,2300000.0,Seed,2300000.0,Private,,,,,,2,2021,8755,False
732,ClearCam,2018-01-01,https://www.clearcam-med.com,"Austin, Texas, United States","Health Care, Software",4.0,Seed,2023-02-16,4000000.0,Seed,7235000.0,Private,,,31.0,2.0,Medical Or Veterinary Science; Hygiene,5,2018,8756,False
734,xMentium,2019-05-01,https://www.xmentium.com,"Lincoln, Massachusetts, United States","Commerce and Shopping, Information Technology, Internet Services, Sales and Marketing",3.0,Seed,2022-08-10,2350000.0,Seed,4303890.0,Private,,,,,,4,2019,8757,False
739,Clutch,2021-01-01,https://www.thatsclutch.com/,"Houston, Texas, United States","Apps, Commerce and Shopping, Internet Services, Media and Entertainment, Other, Sales and Marketing, Software",3.0,Seed,2023-07-13,150000.0,Non-equity Assistance,1700000.0,Private,,,,,,2,2021,8758,False
743,Invictus Technology,2019-01-01,https://www.invictustechnology.io/,"Indianapolis, Indiana, United States","Information Technology, Privacy and Security, Professional Services, Software",1.0,Seed,2023-09-13,3249975.0,Seed,3249975.0,Private,,,,,,4,2019,8759,False
747,Jounce,2022-12-13,http://jounce.ai,"Oakland, California, United States",Software,1.0,Seed,2023-01-01,600000.0,Seed,600000.0,Private,,,,,,1,2022,8760,False
749,Biocanic,2018-01-01,https://www.biocanic.com,"San Diego, California, United States","Health Care, Software",5.0,Seed,2023-08-14,600000.0,Seed,940000.0,Private,,,0.0,4.0,,5,2018,8761,False
751,Revv-Up,2020-01-01,https://getrevvup.com/,"New York, New York, United States",Transportation,1.0,Seed,2020-11-25,1850000.0,Pre-Seed,1850000.0,Private,,,,,,3,2020,8762,False
761,Rook Capital,2021-01-01,https://www.rook.capital,"Boulder, Colorado, United States","Financial Services, Real Estate",1.0,Seed,2022-09-22,4100000.0,Seed,4100000.0,Private,,,,,,2,2021,8763,False
762,Capteris,2022-01-01,https://capteriscapital.com,"Des Plaines, Illinois, United States",Financial Services,1.0,,2023-09-07,350000000.0,Debt Financing,350000000.0,Private,,,,,,1,2022,8764,False
771,KUHMUTE,2018-11-05,http://www.kuhmute.com,"Flint, Michigan, United States","Energy, Manufacturing, Other, Transportation",5.0,Seed,2021-10-10,800000.0,Seed,1420000.0,Private,,,,,,5,2018,8765,False
774,Bacarai,2018-01-01,https://www.bacarai.com,"Orlando, Florida, United States","Commerce and Shopping, Travel and Tourism",2.0,Seed,2023-03-28,2400000.0,Seed,2400000.0,Private,,,0.0,2.0,,5,2018,8766,False
792,Groff North America,2018-01-01,https://groffna.com/,"Red Lion, Pennsylvania, United States","Biotechnology, Community and Lifestyle, Food and Beverage, Health Care, Science and Engineering",3.0,,2023-07-13,13098333.0,Venture - Series Unknown,20501666.0,Private,,,0.0,0.0,,5,2018,8768,False
804,Precedent,2022-01-01,https://www.precedent.com/,"Charlotte, North Carolina, United States",Financial Services,1.0,Seed,2023-06-14,9000000.0,Seed,9000000.0,Private,,,,,,1,2022,8769,False
807,Spritz Society,2021-01-01,https://www.spritzsociety.com/,"New York, New York, United States","Food and Beverage, Manufacturing, Sustainability",1.0,,2022-11-21,5679067.0,Venture - Series Unknown,5679067.0,Private,,,0.0,6.0,,2,2021,8770,False
809,Skillr,2020-01-01,https://www.skillr.com/,"New York, New York, United States","Information Technology, Internet Services, Software",1.0,Early Stage Venture,2022-02-10,6339000.0,Series A,6339000.0,Private,,,0.0,2.0,,3,2020,8771,False
810,EarliTec Diagnostics,2019-01-01,https://www.earlitecdx.com/,"Decatur, Georgia, United States","Community and Lifestyle, Health Care",1.0,Early Stage Venture,2022-02-18,19500000.0,Series A,19500000.0,Private,,,1.0,0.0,Medical Or Veterinary Science; Hygiene,4,2019,8772,False
811,CAST AI,2019-10-01,https://www.cast.ai/,"North Miami Beach, Florida, United States","Artificial Intelligence, Data and Analytics, Hardware, Information Technology, Internet Services, Privacy and Security, Science and Engineering, Software",4.0,,2023-03-01,20000000.0,Venture - Series Unknown,43100000.0,Private,,,,,,4,2019,8773,False
824,ValuesCo,2020-01-01,https://www.values.co/,"Los Angeles, California, United States","Blockchain and Cryptocurrency, Other, Professional Services",2.0,Seed,2023-01-25,2700000.0,Seed,2700000.0,Private,,,,,,3,2020,8774,False
830,Shovels,2022-11-22,https://www.shovels.ai,"Lafayette, California, United States","Data and Analytics, Real Estate",1.0,Seed,2023-05-24,1100000.0,Seed,1100000.0,Private,,,,,,1,2022,8775,False
839,BloomJoy,2018-01-01,https://bloomjoy.com/,"Austin, Texas, United States","Advertising, Content and Publishing, Internet Services, Media and Entertainment, Sales and Marketing",2.0,Seed,2018-04-15,1190000.0,Seed,1310000.0,Private,,,,,,5,2018,8776,False
844,trac,2020-04-01,https://trac.co/,"Los Angeles, California, United States","Media and Entertainment, Music and Audio",2.0,Seed,2022-04-19,2500000.0,Pre-Seed,2500000.0,Private,,,,,,3,2020,8777,False
846,inCitu,2019-01-01,https://www.incitu.us/,"Brooklyn, New York, United States","Government and Military, Hardware, Information Technology, Real Estate, Software",2.0,Seed,2023-03-15,,Non-equity Assistance,2000000.0,Private,,,,,,4,2019,8778,False
847,Core Loop Games,2020-01-01,https://coreloop.ai/,"Oakland, California, United States",Gaming,2.0,Early Stage Venture,2021-11-05,12000000.0,Series A,14400001.0,Private,,,,,,3,2020,8779,False
853,Tiveni,2018-05-30,http://www.tiveni.com,"San Mateo, California, United States","Hardware, Information Technology, Science and Engineering, Software",1.0,,2018-06-30,10000000.0,Undisclosed,10000000.0,Private,,,33.0,0.0,Basic Electric Elements,5,2018,8780,False
854,Dwellwell Analytics,2018-01-01,https://dwellwell.ai/,"Bethesda, Maryland, United States","Consumer Electronics, Hardware, Information Technology, Real Estate",2.0,,2023-04-11,,Venture - Series Unknown,12000000.0,Private,,,,,,5,2018,8781,False
860,Sidenote,2023-06-01,https://www.sidenote.ai,"Stanford, California, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",1.0,Seed,2023-07-20,500000.0,Pre-Seed,500000.0,Private,,,,,,0,2023,8782,False
862,LitLingo,2019-01-01,https://www.litlingo.com,"Austin, Texas, United States","Artificial Intelligence, Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",2.0,Early Stage Venture,2021-07-07,7500000.0,Series A,9500000.0,Private,,,0.0,0.0,,4,2019,8783,False
864,Equity Shift,2019-02-01,http://equityshift.com,"Raleigh, North Carolina, United States","Blockchain and Cryptocurrency, Financial Services, Internet Services, Other, Software",2.0,Seed,2023-01-11,,Seed,3400000.0,Private,,,,,,4,2019,8784,False
867,Uncommon Giving,2018-01-01,https://uncommongiving.com,"Charleston, South Carolina, United States","Financial Services, Other, Social Impact, Sports",3.0,,2020-09-23,100000.0,Debt Financing,24295000.0,Private,,,,,,5,2018,8785,False
868,WealthBlock,2018-01-01,https://wealthblock.ai,"Chicago, Illinois, United States","Artificial Intelligence, Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Information Technology, Other, Science and Engineering, Software",2.0,Seed,2021-02-12,250000.0,Seed,250000.0,Private,,,,,,5,2018,8786,False
874,Kable,2021-05-18,https://kable.io,"Los Angeles, California, United States","Financial Services, Internet Services, Payments, Software",2.0,Seed,2022-04-04,2650000.0,Seed,2925000.0,Private,,,,,,2,2021,8787,False
876,Ventus Therapeutics,2019-01-01,https://www.ventustx.com,"Waltham, Massachusetts, United States","Biotechnology, Health Care, Science and Engineering",5.0,,2023-04-20,150000.0,Grant,370150000.0,Private,,,7.0,2.0,Organic Chemistry,4,2019,8788,False
878,Quantum Temple,2021-04-01,https://quantumtemple.io,"Miami, Florida, United States","Blockchain and Cryptocurrency, Financial Services, Media and Entertainment, Other, Payments, Social Impact, Software, Travel and Tourism",2.0,Seed,2023-06-01,,Non-equity Assistance,2000000.0,Private,,,,,,2,2021,8789,False
881,Kodex,2019-01-01,https://kodex.io,"Chicago, Illinois, United States","Blockchain and Cryptocurrency, Other",2.0,Seed,2023-01-01,,Seed,2000000.0,Private,,,,,,4,2019,8790,False
884,ClearVector,2020-10-01,https://www.clearvector.com,"Reston, Virginia, United States","Information Technology, Privacy and Security",1.0,Seed,2022-12-06,3100000.0,Seed,3100000.0,Private,,,6.0,2.0,,3,2020,8791,False
886,hyka.io,2020-03-01,https://www.hyka.io/,"Boston, Massachusetts, United States",Health Care,3.0,Seed,2023-01-01,2100000.0,Pre-Seed,2100000.0,Private,,,,,,3,2020,8792,False
891,Granite Ridge Resources,2022-01-01,https://www.graniteridge.com,"Texas, South Carolina, United States","Energy, Natural Resources",1.0,IPO,2023-09-12,35500000.0,Post-IPO Secondary,35500000.0,Public,2022-10-28,,,,,1,2022,8793,False
894,Down to Shop,2018-01-01,https://downtoshop.com/,"Los Angeles, California, United States","Apps, Commerce and Shopping, Mobile, Platforms, Software",3.0,Early Stage Venture,2021-07-16,14549480.0,Series A,16201471.0,Private,,,,,,5,2018,8794,False
898,L-Charge,2020-01-01,https://l-charge.net/,"Austin, Texas, United States",Transportation,1.0,Seed,2021-09-08,1500000.0,Pre-Seed,1500000.0,Private,,,,,,3,2020,8795,False
899,Leantime,2022-07-01,http://www.leantime.io,"Charlotte, North Carolina, United States","Administrative Services, Other, Software",3.0,,2023-05-08,225000.0,Grant,236750.0,Private,,,,,,1,2022,8796,False
911,TeamOut,2021-01-01,https://www.teamout.com,"San Francisco, California, United States","Information Technology, Software",2.0,Seed,2022-04-01,2200000.0,Seed,3200000.0,Private,,,,,,2,2021,8797,False
912,LF Bioenergy,2020-01-01,https://lfbioenergy.com/,"Dallas, Texas, United States","Energy, Sustainability",1.0,,2023-03-08,50000000.0,Secondary Market,50000000.0,Private,,,,,,3,2020,8798,False
916,Accelergen Energy,2020-01-01,https://accelergen.com/,"Austin, Texas, United States","Energy, Natural Resources, Sustainability",1.0,,2023-05-17,30000000.0,Debt Financing,30000000.0,Private,,,,,,3,2020,8799,False
927,VitaBowl,2020-01-01,https://vitabowl.com,"Los Angeles, California, United States","Food and Beverage, Other, Transportation",2.0,Seed,2023-05-22,3000000.0,Seed,3000000.0,Private,,,,,,3,2020,8800,False
929,WorkOS,2019-01-01,https://workos.com,"San Francisco, California, United States","Information Technology, Platforms, Software",4.0,Early Stage Venture,2022-06-01,80000000.0,Series B,95000000.0,Private,,,0.0,3.0,,4,2019,8801,False
932,BlinqIO,2023-06-01,https://blinq.io/,"Wilmington, Delaware, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",1.0,Seed,2023-06-02,1200000.0,Seed,1200000.0,Private,,,,,,0,2023,8802,False
938,Code-X,2018-01-01,https://teamcode-x.com/,"St. Petersburg, Florida, United States","Hardware, Information Technology, Privacy and Security, Software",2.0,Early Stage Venture,2022-06-27,,Series B,5000000.0,Private,,,,,,5,2018,8803,False
949,BALA Footwear,2019-12-01,https://www.wearebala.com,"Portland, Oregon, United States",Consumer Goods,3.0,M&A,2021-07-16,300000.0,Debt Financing,2575000.0,Private,,,,,,4,2019,8804,False
963,Corso,2021-07-01,https://www.corso.com,"San Clemente, California, United States",Commerce and Shopping,1.0,Seed,2021-11-09,1000000.0,Pre-Seed,1000000.0,Private,,,,,,2,2021,8805,False
965,WorkChew,2018-10-01,https://workchew.com,"Washington, District of Columbia, United States","Commerce and Shopping, Community and Lifestyle, Information Technology, Other, Real Estate",2.0,Seed,2021-03-17,2500000.0,Seed,2570000.0,Private,,,,,,5,2018,8806,False
982,SpeechifAI,2019-09-16,https://www.speechifai.tech/,"Brooklyn, New York, United States","Information Technology, Internet Services",4.0,Seed,2021-08-26,320000.0,Pre-Seed,810000.0,Private,,,,,,4,2019,8807,False
2,Merlin Labs,2018-01-01,https://www.merlinlabs.com,"Boston, Massachusetts, United States","Information Technology, Software, Transportation",4.0,Early Stage Venture,2022-07-13,105000000.0,Series B,133500000.0,Private,,,,,,5,2018,8808,False
6,Modern Ritual,2019-01-01,https://getmr.com/,"Chapel Hill, North Carolina, United States",Health Care,3.0,,2023-05-30,896500.0,Undisclosed,996500.0,Private,,,,,,4,2019,8809,False
14,Dirty Labs,2018-01-08,https://dirtylabs.com,"Scottsdale, Arizona, United States",,1.0,Seed,2020-11-01,1800000.0,Seed,1800000.0,Private,,,1.0,5.0,Conveying; Packing; Storing; Handling Thin Or Filamentary Material,5,2018,8810,False
16,SiteLabs,2020-01-01,https://sitelabsglobal.com/,"Anderson, South Carolina, United States","Data and Analytics, Health Care",2.0,Seed,2023-10-10,250000.0,Seed,250000.0,Private,,,,,,3,2020,8811,False
18,Courier,2019-04-01,https://www.courier.com,"San Francisco, California, United States","Information Technology, Internet Services, Messaging and Telecommunications, Software",5.0,Early Stage Venture,2022-06-22,35000000.0,Series B,47500000.0,Private,,,,,,4,2019,8812,False
20,Senpex,2018-03-01,https://web.senpex.com,"San Jose, California, United States","Administrative Services, Artificial Intelligence, Data and Analytics, Food and Beverage, Other, Science and Engineering, Software, Transportation",5.0,Seed,2020-03-10,1000000.0,Seed,1470000.0,Private,,,,,,5,2018,8813,False
26,Exo-Space,2020-01-06,https://www.exo-space.com/,"Los Angeles, California, United States","Artificial Intelligence, Data and Analytics, Hardware, Information Technology, Science and Engineering, Software, Transportation",1.0,M&A,2021-06-18,208000.0,Pre-Seed,208000.0,Private,,,,,,3,2020,8814,False
28,Audit Sight,2021-07-01,https://www.auditsight.com/,"Atlanta, Georgia, United States","Financial Services, Professional Services, Software",2.0,Seed,2022-04-27,4000000.0,Seed,6500000.0,Private,,,,,,2,2021,8815,False
38,Alturus,2018-01-01,https://alturus.com,"Boston, Massachusetts, United States","Energy, Sustainability",2.0,Private Equity,2020-10-08,,Private Equity,600000000.0,Private,,,0.0,1.0,,5,2018,8816,False
42,Toucan,2020-04-02,http://toucan.events,"New York, New York, United States","Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Mobile, Software, Video",3.0,Seed,2021-08-04,985000.0,Pre-Seed,1985000.0,Private,,,1.0,0.0,,3,2020,8817,False
43,Timeshifter,2018-01-01,https://www.timeshifter.com,"New York, New York, United States","Apps, Health Care, Mobile, Software, Sports, Transportation, Travel and Tourism",3.0,Seed,2021-05-05,,Non-equity Assistance,3450000.0,Private,,,5.0,12.0,Medical Or Veterinary Science; Hygiene,5,2018,8818,False
44,Sinatra,2021-02-01,https://sinatra.ai,"Scottsdale, Arizona, United States","Food and Beverage, Software, Travel and Tourism",2.0,,2023-06-29,1090000.0,Venture - Series Unknown,2490000.0,Private,,,,,,2,2021,8819,False
47,Mote,2020-01-01,https://mote.com,"San Francisco, California, United States","Apps, Hardware, Software",2.0,Seed,2021-03-22,1700000.0,Seed,1900000.0,Private,,,,,,3,2020,8820,False
53,Vivity AI,2022-06-24,https://vivity.ai,"Pleasanton, California, United States","Artificial Intelligence, Data and Analytics, Manufacturing, Real Estate, Science and Engineering, Software",1.0,Seed,2023-01-13,7800000.0,Seed,7800000.0,Private,,,,,,1,2022,8821,False
54,Avertro,2019-09-05,https://avertro.com,"San Francisco, California, United States","Information Technology, Privacy and Security, Software",5.0,Seed,2023-01-24,,Non-equity Assistance,654939.0,Private,,,0.0,3.0,,4,2019,8822,False
60,NexPoint Real Estate Finance,2019-01-01,https://www.nexpointfinance.com,"Dallas, Texas, United States","Financial Services, Real Estate",1.0,IPO,2022-01-21,35000000.0,Post-IPO Debt,35000000.0,Public,2020-02-07,,,,,4,2019,8823,False
62,ASMI,2018-12-01,http://www.asmi.co,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",2.0,Seed,2020-11-15,,Seed,2000000.0,Private,,,,,,5,2018,8824,False
66,Shrimpy,2018-01-28,https://www.shrimpy.io,"Santa Clara, California, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",3.0,Seed,2022-04-29,312000.0,Seed,312000.0,Private,,,,,,5,2018,8825,False
71,Drum,2018-01-01,https://drum.io/,"Atlanta, Georgia, United States","Consumer Electronics, Hardware, Software",1.0,Seed,2019-09-23,11000000.0,Seed,11000000.0,Private,,,0.0,2.0,,5,2018,8826,False
74,Psychic,2022-01-01,https://www.psychic.dev,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",1.0,Seed,2023-04-05,500000.0,Seed,500000.0,Private,,,,,,1,2022,8827,False
80,uDroppy,2018-03-01,http://udroppy.com/,"San Francisco, California, United States","Commerce and Shopping, Software",4.0,Seed,2021-09-01,1270000.0,Seed,2425500.0,Private,,,,,,5,2018,8828,False
81,Singularity.AI,2018-01-01,http://www.singularity.ai/,"San Jose, California, United States","Artificial Intelligence, Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",2.0,Seed,2021-03-29,,Convertible Note,5000000.0,Private,,,,,,5,2018,8829,False
84,Forza X1,2021-10-21,https://www.forzax1.com,"Fort Pierce, Florida, United States",Manufacturing,1.0,IPO,2023-06-12,8000000.0,Post-IPO Equity,8000000.0,Public,2022-08-12,50000000.0,1.0,0.0,Ships Or Other Waterborne Vessels; Related Equipment,2,2021,8830,False
85,SupplyHound,2018-11-01,https://www.supplyhound.com,"San Francisco, California, United States","Administrative Services, Commerce and Shopping, Real Estate",1.0,Seed,2022-01-11,2500000.0,Seed,2500000.0,Private,,,,,,5,2018,8831,False
87,ShelfLife,2020-01-01,https://www.shelflife.us,"New York, New York, United States","Commerce and Shopping, Food and Beverage, Transportation",2.0,Seed,2021-06-09,3000000.0,Seed,3000000.0,Private,,,,,,3,2020,8832,False
88,Better & Better,2019-01-01,https://betterandbetter.com/,"New York, New York, United States","Commerce and Shopping, Consumer Goods, Health Care",4.0,,2022-03-22,4000000.0,Venture - Series Unknown,5095002.0,Private,,,1.0,2.0,Conveying; Packing; Storing; Handling Thin Or Filamentary Material,4,2019,8833,False
90,Lume Health,2019-01-01,https://uselume.com,"New York, New York, United States","Community and Lifestyle, Health Care, Professional Services",1.0,Seed,2020-08-24,1000000.0,Seed,1000000.0,Private,,,,,,4,2019,8834,False
97,Elloe,2021-10-03,https://www.elloe.ai,"San Mateo, California, United States","Other, Professional Services, Software",1.0,Seed,2022-04-06,1000000.0,Pre-Seed,1000000.0,Private,,,,,,2,2021,8835,False
99,HeyKiddo,2020-07-08,https://www.hey-kiddo.com,"Philadelphia, Pennsylvania, United States","Apps, Community and Lifestyle, Education, Health Care, Internet Services, Mobile, Software",4.0,Seed,2023-02-09,,Seed,701000.0,Private,,,,,,3,2020,8836,False
107,Gryphon Digital Mining,2021-01-01,https://gryphondigitalmining.com,"Las Vegas, Nevada, United States","Blockchain and Cryptocurrency, Financial Services, Information Technology, Natural Resources, Payments, Software",2.0,M&A,2021-04-13,14000000.0,Series A,14000000.0,Private,,,,,,2,2021,8837,False
113,Spiny,2020-07-01,https://spiny.ai/,"Nashville, Tennessee, United States","Advertising, Media and Entertainment, Software",1.0,Seed,2022-10-19,2500000.0,Pre-Seed,2500000.0,Private,,,,,,3,2020,8838,False
122,JUNOCO,2018-01-01,https://www.junoco.com,"Burlingame, California, United States","Commerce and Shopping, Consumer Goods",1.0,Early Stage Venture,2022-05-31,6300000.0,Series A,6300000.0,Private,,,0.0,6.0,,5,2018,8839,False
123,Part Analytics,2018-01-01,https://www.partanalytics.com,"Milwaukee, Wisconsin, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software, Transportation",5.0,,2021-08-12,3000000.0,Venture - Series Unknown,4015000.0,Private,,,,,,5,2018,8840,False
127,Donut Lab,2018-07-01,https://donut.games/,"Los Angeles, California, United States",Gaming,4.0,Early Stage Venture,2021-11-01,2300000.0,Series A,4360000.0,Private,,,,,,5,2018,8841,False
130,Pinnacle Realty Advisors,2020-01-01,https://www.pinnaclera.com,"Dallas, Texas, United States","Commerce and Shopping, Media and Entertainment, Real Estate",1.0,Seed,2022-10-05,5000000.0,Seed,5000000.0,Private,,,,,,3,2020,8842,False
131,charactr,2020-01-01,http://www.charactr.com,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",1.0,Seed,2022-12-01,2000000.0,Pre-Seed,2000000.0,Private,,,,,,3,2020,8843,False
133,AltHub,2020-01-01,https://www.althub.com,"New York, New York, United States","Data and Analytics, Design, Financial Services, Information Technology, Software",3.0,Seed,2023-05-09,900000.0,Seed,1400000.0,Private,,,,,,3,2020,8844,False
134,Evil Genius Games,2021-12-09,https://www.evilgeniusgames.com,"San Mateo, California, United States","Gaming, Media and Entertainment, Video",1.0,,2023-05-24,1000000.0,Convertible Note,1000000.0,Private,,,,,,2,2021,8845,False
135,OurX,2021-01-01,https://ourx.co,"New York, New York, United States",Health Care,1.0,Seed,2023-06-06,2500000.0,Seed,2500000.0,Private,,,,,,2,2021,8846,False
138,Protecdiv,2018-01-01,https://protecdiv.com,"Philadelphia, Pennsylvania, United States","Artificial Intelligence, Data and Analytics, Financial Services, Science and Engineering, Software",1.0,,2019-12-23,1550000.0,Venture - Series Unknown,1550000.0,Private,,,,,,5,2018,8847,False
139,Untether Labs,2022-01-01,https://untetherlabs.com/,"San Francisco, California, United States","Health Care, Information Technology, Software",2.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,1,2022,8848,False
157,Beneree,2023-07-01,https://www.beneree.com,"Delaware, Ohio, United States","Apps, Artificial Intelligence, Commerce and Shopping, Community and Lifestyle, Data and Analytics, Internet Services, Media and Entertainment, Mobile, Navigation and Mapping, Other, Sales and Marketing, Science and Engineering, Software",1.0,Seed,2022-08-04,102479.0,Pre-Seed,102480.0,Private,,,,,,0,2023,8849,False
161,LunaJoy,2021-01-01,https://hellolunajoy.com/,"Tampa, Florida, United States",Health Care,2.0,Seed,2022-12-15,2400000.0,Seed,2400000.0,Private,,,,,,2,2021,8850,False
166,DigestAI,2021-01-01,https://www.digest.ai,"Delaware, Ohio, United States","Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Science and Engineering, Software",1.0,Seed,2022-10-18,600000.0,Angel,600000.0,Private,,,,,,2,2021,8851,False
175,Patheous Health,2019-10-01,https://www.patheous.health,"Leawood, Kansas, United States",Health Care,1.0,,2023-04-26,12500000.0,Venture - Series Unknown,12500000.0,Private,,,,,,4,2019,8852,False
186,Bloxley,2022-01-01,https://www.bloxley.com,"Wilmington, Delaware, United States","Blockchain and Cryptocurrency, Financial Services, Other",2.0,Seed,2022-08-04,1000000.0,Seed,1800000.0,Private,,,,,,1,2022,8853,False
199,Hydro Wind Energy,2018-01-01,https://www.hw.energy/,"San Francisco, California, United States","Energy, Natural Resources, Sustainability",4.0,,2021-12-29,56799012.0,Venture - Series Unknown,57920889.0,Private,,,,,,5,2018,8854,False
204,OffLimits,2019-01-01,https://www.eatofflimits.com/,"New York, New York, United States","Consumer Goods, Food and Beverage, Media and Entertainment",1.0,Seed,2021-08-05,2300000.0,Seed,2300000.0,Private,,,,,,4,2019,8855,False
209,SeeSnap,2020-01-01,https://seesnap.com,"Franklin, Tennessee, United States","Apps, Hardware, Real Estate, Software",2.0,Seed,2023-02-15,500000.0,Seed,1000000.0,Private,,,0.0,0.0,,3,2020,8856,False
216,KAI Media,2018-09-07,https://hello82.com/,"Los Angeles, California, United States","Commerce and Shopping, Events, Media and Entertainment, Music and Audio",1.0,Seed,2019-02-11,4000000.0,Seed,4000000.0,Private,,,,,,5,2018,8857,False
217,Databloom AI,2022-02-01,https://www.blossomsky.io,"Miami, Florida, United States","Artificial Intelligence, Data and Analytics, Financial Services, Information Technology, Internet Services, Science and Engineering, Software",2.0,Seed,2023-03-16,50000.0,Pre-Seed,80000.0,Private,,,0.0,2.0,,1,2022,8858,False
223,Spaced Ventures,2020-05-06,http://www.spacedventures.com,"Cape Canaveral, Florida, United States","Financial Services, Lending and Investments",4.0,,2023-01-01,,Venture - Series Unknown,1350000.0,Private,,,,,,3,2020,8859,False
225,Treehouse Games,2020-01-01,https://treehousegames.com/,"Los Angeles, California, United States",Gaming,2.0,Seed,2020-06-24,2600000.0,Seed,2600000.0,Private,,,,,,3,2020,8860,False
226,Devr,2022-05-01,https://devr.com/,"Miami, Florida, United States","Data and Analytics, Internet Services, Privacy and Security, Professional Services, Software",1.0,Seed,2022-10-25,1500000.0,Seed,1500000.0,Private,,,,,,1,2022,8861,False
236,ViuHealth,2019-03-08,https://www.viuhealth.com,"New York, New York, United States","Consumer Electronics, Hardware, Health Care, Information Technology, Internet Services",5.0,Seed,2022-09-15,2400000.0,Seed,4750000.0,Private,,,,,,4,2019,8862,False
237,NuCicer,2019-01-01,https://nucicer.com,"Davis, California, United States","Biotechnology, Data and Analytics, Health Care, Science and Engineering",2.0,Seed,2022-11-03,2500000.0,Seed,7000000.0,Private,,,,,,4,2019,8863,False
243,R3 Printing,2018-03-01,https://r3printing.com,"Los Angeles, California, United States","Manufacturing, Science and Engineering",7.0,,2020-04-02,2162584.0,Equity Crowdfunding,2391500.0,Private,,,,,,5,2018,8864,False
